"","easting","northing","plot_area","metric","value"
"61",581029.116382454,5074689.70512749,"40 m","mean.max.canopy.ht.aop",25.2872119998899
"62",581085.684924949,5074689.70512749,"40 m","mean.max.canopy.ht.aop",28.2767560138484
"63",581142.253467444,5074689.70512749,"40 m","mean.max.canopy.ht.aop",28.1219084735791
"64",581198.822009939,5074689.70512749,"40 m","mean.max.canopy.ht.aop",22.7310508563639
"65",581255.390552434,5074689.70512749,"40 m","mean.max.canopy.ht.aop",28.6865509071033
"66",581311.959094929,5074689.70512749,"40 m","mean.max.canopy.ht.aop",30.7616540031587
"67",581368.527637424,5074689.70512749,"40 m","mean.max.canopy.ht.aop",32.1750958115649
"68",581425.096179919,5074689.70512749,"40 m","mean.max.canopy.ht.aop",31.3538778800866
"69",580519.9995,5074746.27366998,"40 m","mean.max.canopy.ht.aop",25.6124820130996
"70",580576.568042495,5074746.27366998,"40 m","mean.max.canopy.ht.aop",19.6074467580956
"71",580633.13658499,5074746.27366998,"40 m","mean.max.canopy.ht.aop",25.4637075651019
"72",580689.705127485,5074746.27366998,"40 m","mean.max.canopy.ht.aop",14.3072669085579
"73",580746.27366998,5074746.27366998,"40 m","mean.max.canopy.ht.aop",22.9748517658192
"74",580802.842212475,5074746.27366998,"40 m","mean.max.canopy.ht.aop",20.9280286948919
"75",580859.410754969,5074746.27366998,"40 m","mean.max.canopy.ht.aop",29.033145165684
"76",580915.979297464,5074746.27366998,"40 m","mean.max.canopy.ht.aop",16.0439450523548
"77",580972.547839959,5074746.27366998,"40 m","mean.max.canopy.ht.aop",30.2678115585543
"78",581029.116382454,5074746.27366998,"40 m","mean.max.canopy.ht.aop",24.1166012606852
"79",581085.684924949,5074746.27366998,"40 m","mean.max.canopy.ht.aop",26.5986581812901
"80",581142.253467444,5074746.27366998,"40 m","mean.max.canopy.ht.aop",28.0587478353622
"81",581198.822009939,5074746.27366998,"40 m","mean.max.canopy.ht.aop",24.7630672350408
"82",581255.390552434,5074746.27366998,"40 m","mean.max.canopy.ht.aop",32.7706624504551
"83",581311.959094929,5074746.27366998,"40 m","mean.max.canopy.ht.aop",32.4308573481826
"84",581368.527637424,5074746.27366998,"40 m","mean.max.canopy.ht.aop",37.2685275627787
"85",581425.096179919,5074746.27366998,"40 m","mean.max.canopy.ht.aop",34.4420379601622
"86",580519.9995,5074802.84221247,"40 m","mean.max.canopy.ht.aop",21.6876622316292
"87",580576.568042495,5074802.84221247,"40 m","mean.max.canopy.ht.aop",27.9019024880118
"88",580633.13658499,5074802.84221247,"40 m","mean.max.canopy.ht.aop",28.9731290643827
"89",580689.705127485,5074802.84221247,"40 m","mean.max.canopy.ht.aop",21.3613359945403
"90",580746.27366998,5074802.84221247,"40 m","mean.max.canopy.ht.aop",13.370844825887
"91",580802.842212475,5074802.84221247,"40 m","mean.max.canopy.ht.aop",16.6160660459783
"92",580859.410754969,5074802.84221247,"40 m","mean.max.canopy.ht.aop",27.0696500999934
"93",580915.979297464,5074802.84221247,"40 m","mean.max.canopy.ht.aop",21.3628092897775
"94",580972.547839959,5074802.84221247,"40 m","mean.max.canopy.ht.aop",18.2949428845312
"95",581029.116382454,5074802.84221247,"40 m","mean.max.canopy.ht.aop",28.4866813085532
"96",581085.684924949,5074802.84221247,"40 m","mean.max.canopy.ht.aop",28.8983719734414
"97",581142.253467444,5074802.84221247,"40 m","mean.max.canopy.ht.aop",27.690319559031
"98",581198.822009939,5074802.84221247,"40 m","mean.max.canopy.ht.aop",31.3919774270734
"99",581255.390552434,5074802.84221247,"40 m","mean.max.canopy.ht.aop",27.684833383472
"100",581311.959094929,5074802.84221247,"40 m","mean.max.canopy.ht.aop",31.0662172004172
"101",581368.527637424,5074802.84221247,"40 m","mean.max.canopy.ht.aop",29.0584836904142
"102",581425.096179919,5074802.84221247,"40 m","mean.max.canopy.ht.aop",30.3139874780092
"103",580519.9995,5074859.41075497,"40 m","mean.max.canopy.ht.aop",26.2416113865751
"104",580576.568042495,5074859.41075497,"40 m","mean.max.canopy.ht.aop",36.2339450260474
"105",580633.13658499,5074859.41075497,"40 m","mean.max.canopy.ht.aop",30.1994390776091
"106",580689.705127485,5074859.41075497,"40 m","mean.max.canopy.ht.aop",21.3641831212469
"107",580746.27366998,5074859.41075497,"40 m","mean.max.canopy.ht.aop",15.9950694628023
"108",580802.842212475,5074859.41075497,"40 m","mean.max.canopy.ht.aop",26.4554401957593
"109",580859.410754969,5074859.41075497,"40 m","mean.max.canopy.ht.aop",25.825094555254
"110",580915.979297464,5074859.41075497,"40 m","mean.max.canopy.ht.aop",30.1530142040069
"111",580972.547839959,5074859.41075497,"40 m","mean.max.canopy.ht.aop",24.043670024065
"112",581029.116382454,5074859.41075497,"40 m","mean.max.canopy.ht.aop",26.6249857334919
"113",581085.684924949,5074859.41075497,"40 m","mean.max.canopy.ht.aop",26.5663751492986
"114",581142.253467444,5074859.41075497,"40 m","mean.max.canopy.ht.aop",22.6826821141797
"115",581198.822009939,5074859.41075497,"40 m","mean.max.canopy.ht.aop",24.4071224512665
"116",581255.390552434,5074859.41075497,"40 m","mean.max.canopy.ht.aop",34.0613361087518
"117",581311.959094929,5074859.41075497,"40 m","mean.max.canopy.ht.aop",30.330240665452
"118",581368.527637424,5074859.41075497,"40 m","mean.max.canopy.ht.aop",31.5008017843906
"119",581425.096179919,5074859.41075497,"40 m","mean.max.canopy.ht.aop",28.3488648529149
"120",580519.9995,5074915.97929746,"40 m","mean.max.canopy.ht.aop",28.3313728487326
"121",580576.568042495,5074915.97929746,"40 m","mean.max.canopy.ht.aop",30.306880652257
"122",580633.13658499,5074915.97929746,"40 m","mean.max.canopy.ht.aop",14.6792664058605
"123",580689.705127485,5074915.97929746,"40 m","mean.max.canopy.ht.aop",28.5177026964799
"124",580746.27366998,5074915.97929746,"40 m","mean.max.canopy.ht.aop",26.8175866388646
"125",580802.842212475,5074915.97929746,"40 m","mean.max.canopy.ht.aop",22.8962421066175
"126",580859.410754969,5074915.97929746,"40 m","mean.max.canopy.ht.aop",25.5591725946879
"127",580915.979297464,5074915.97929746,"40 m","mean.max.canopy.ht.aop",30.0646545089675
"128",580972.547839959,5074915.97929746,"40 m","mean.max.canopy.ht.aop",30.3915403846219
"129",581029.116382454,5074915.97929746,"40 m","mean.max.canopy.ht.aop",25.0679134687098
"130",581085.684924949,5074915.97929746,"40 m","mean.max.canopy.ht.aop",20.1673262402901
"131",581142.253467444,5074915.97929746,"40 m","mean.max.canopy.ht.aop",31.3360734818133
"132",581198.822009939,5074915.97929746,"40 m","mean.max.canopy.ht.aop",31.0148030645536
"133",581255.390552434,5074915.97929746,"40 m","mean.max.canopy.ht.aop",28.8352297512679
"134",581311.959094929,5074915.97929746,"40 m","mean.max.canopy.ht.aop",29.7440599746953
"135",581368.527637424,5074915.97929746,"40 m","mean.max.canopy.ht.aop",36.8691721792331
"136",581425.096179919,5074915.97929746,"40 m","mean.max.canopy.ht.aop",32.4959380192553
"137",580519.9995,5074972.54783996,"40 m","mean.max.canopy.ht.aop",25.5816250559049
"138",580576.568042495,5074972.54783996,"40 m","mean.max.canopy.ht.aop",29.6881765236375
"139",580633.13658499,5074972.54783996,"40 m","mean.max.canopy.ht.aop",18.7877115187047
"140",580689.705127485,5074972.54783996,"40 m","mean.max.canopy.ht.aop",29.4454045954212
"141",580746.27366998,5074972.54783996,"40 m","mean.max.canopy.ht.aop",29.1018690649275
"142",580802.842212475,5074972.54783996,"40 m","mean.max.canopy.ht.aop",18.5498896097937
"143",580859.410754969,5074972.54783996,"40 m","mean.max.canopy.ht.aop",14.056100049078
"144",580915.979297464,5074972.54783996,"40 m","mean.max.canopy.ht.aop",23.0906602253004
"145",580972.547839959,5074972.54783996,"40 m","mean.max.canopy.ht.aop",19.6369361172361
"146",581029.116382454,5074972.54783996,"40 m","mean.max.canopy.ht.aop",28.2444845113023
"147",581085.684924949,5074972.54783996,"40 m","mean.max.canopy.ht.aop",24.9126394542996
"148",581142.253467444,5074972.54783996,"40 m","mean.max.canopy.ht.aop",33.9360549395847
"149",581198.822009939,5074972.54783996,"40 m","mean.max.canopy.ht.aop",29.1908304155408
"150",581255.390552434,5074972.54783996,"40 m","mean.max.canopy.ht.aop",33.2367561967347
"151",581311.959094929,5074972.54783996,"40 m","mean.max.canopy.ht.aop",30.4272137268285
"152",581368.527637424,5074972.54783996,"40 m","mean.max.canopy.ht.aop",33.0126438299186
"153",581425.096179919,5074972.54783996,"40 m","mean.max.canopy.ht.aop",24.6128501890451
"154",580519.9995,5075029.11638245,"40 m","mean.max.canopy.ht.aop",24.8457904537032
"155",580576.568042495,5075029.11638245,"40 m","mean.max.canopy.ht.aop",22.1933760736916
"156",580633.13658499,5075029.11638245,"40 m","mean.max.canopy.ht.aop",21.419935662668
"157",580689.705127485,5075029.11638245,"40 m","mean.max.canopy.ht.aop",22.5566386417025
"158",580746.27366998,5075029.11638245,"40 m","mean.max.canopy.ht.aop",22.6513161492201
"159",580802.842212475,5075029.11638245,"40 m","mean.max.canopy.ht.aop",19.7797280884921
"160",580859.410754969,5075029.11638245,"40 m","mean.max.canopy.ht.aop",24.03937187977
"161",580915.979297464,5075029.11638245,"40 m","mean.max.canopy.ht.aop",23.1180827247238
"162",580972.547839959,5075029.11638245,"40 m","mean.max.canopy.ht.aop",20.3755069028914
"163",581029.116382454,5075029.11638245,"40 m","mean.max.canopy.ht.aop",28.4167808030503
"164",581085.684924949,5075029.11638245,"40 m","mean.max.canopy.ht.aop",25.5051072706399
"165",581142.253467444,5075029.11638245,"40 m","mean.max.canopy.ht.aop",26.5671252387185
"166",581198.822009939,5075029.11638245,"40 m","mean.max.canopy.ht.aop",28.1854877854057
"167",581255.390552434,5075029.11638245,"40 m","mean.max.canopy.ht.aop",28.9924028734465
"168",581311.959094929,5075029.11638245,"40 m","mean.max.canopy.ht.aop",31.4223307459359
"169",581368.527637424,5075029.11638245,"40 m","mean.max.canopy.ht.aop",27.8557379607905
"170",581425.096179919,5075029.11638245,"40 m","mean.max.canopy.ht.aop",29.6780639630692
"171",580519.9995,5075085.68492495,"40 m","mean.max.canopy.ht.aop",24.5538074957471
"172",580576.568042495,5075085.68492495,"40 m","mean.max.canopy.ht.aop",11.5684307700026
"173",580633.13658499,5075085.68492495,"40 m","mean.max.canopy.ht.aop",8.49589259871073
"174",580689.705127485,5075085.68492495,"40 m","mean.max.canopy.ht.aop",8.22936717706265
"175",580746.27366998,5075085.68492495,"40 m","mean.max.canopy.ht.aop",8.92296786752474
"176",580802.842212475,5075085.68492495,"40 m","mean.max.canopy.ht.aop",7.787761367484
"177",580859.410754969,5075085.68492495,"40 m","mean.max.canopy.ht.aop",8.64499592570207
"178",580915.979297464,5075085.68492495,"40 m","mean.max.canopy.ht.aop",8.0839646393362
"179",580972.547839959,5075085.68492495,"40 m","mean.max.canopy.ht.aop",7.77571782303988
"180",581029.116382454,5075085.68492495,"40 m","mean.max.canopy.ht.aop",9.75487071227771
"181",581085.684924949,5075085.68492495,"40 m","mean.max.canopy.ht.aop",8.22355719558518
"182",581142.253467444,5075085.68492495,"40 m","mean.max.canopy.ht.aop",8.1895396337516
"183",581198.822009939,5075085.68492495,"40 m","mean.max.canopy.ht.aop",13.1405002818011
"184",581255.390552434,5075085.68492495,"40 m","mean.max.canopy.ht.aop",23.149005604067
"185",581311.959094929,5075085.68492495,"40 m","mean.max.canopy.ht.aop",21.5330882399093
"186",581368.527637424,5075085.68492495,"40 m","mean.max.canopy.ht.aop",24.2534506983483
"187",581425.096179919,5075085.68492495,"40 m","mean.max.canopy.ht.aop",25.7553829414988
"188",580519.9995,5075142.25346744,"40 m","mean.max.canopy.ht.aop",22.0523862345205
"189",580576.568042495,5075142.25346744,"40 m","mean.max.canopy.ht.aop",11.2045636625617
"190",580633.13658499,5075142.25346744,"40 m","mean.max.canopy.ht.aop",8.9940430043012
"191",580689.705127485,5075142.25346744,"40 m","mean.max.canopy.ht.aop",9.59126262575349
"192",580746.27366998,5075142.25346744,"40 m","mean.max.canopy.ht.aop",7.9312261497539
"193",580802.842212475,5075142.25346744,"40 m","mean.max.canopy.ht.aop",8.04931756315196
"194",580859.410754969,5075142.25346744,"40 m","mean.max.canopy.ht.aop",8.58567343229544
"195",580915.979297464,5075142.25346744,"40 m","mean.max.canopy.ht.aop",8.35848917670612
"196",580972.547839959,5075142.25346744,"40 m","mean.max.canopy.ht.aop",8.01148676116843
"197",581029.116382454,5075142.25346744,"40 m","mean.max.canopy.ht.aop",8.73726309870576
"198",581085.684924949,5075142.25346744,"40 m","mean.max.canopy.ht.aop",8.8615602187499
"199",581142.253467444,5075142.25346744,"40 m","mean.max.canopy.ht.aop",21.5659009803798
"200",581198.822009939,5075142.25346744,"40 m","mean.max.canopy.ht.aop",22.9859174757092
"201",581255.390552434,5075142.25346744,"40 m","mean.max.canopy.ht.aop",22.0341703107635
"202",581311.959094929,5075142.25346744,"40 m","mean.max.canopy.ht.aop",26.2893805228213
"203",581368.527637424,5075142.25346744,"40 m","mean.max.canopy.ht.aop",25.5267812940628
"204",581425.096179919,5075142.25346744,"40 m","mean.max.canopy.ht.aop",24.8963222515631
"205",580519.9995,5075198.82200994,"40 m","mean.max.canopy.ht.aop",21.5292140767646
"206",580576.568042495,5075198.82200994,"40 m","mean.max.canopy.ht.aop",26.0118205799624
"207",580633.13658499,5075198.82200994,"40 m","mean.max.canopy.ht.aop",28.8761162854483
"208",580689.705127485,5075198.82200994,"40 m","mean.max.canopy.ht.aop",28.5925119829056
"209",580746.27366998,5075198.82200994,"40 m","mean.max.canopy.ht.aop",23.8816157586199
"210",580802.842212475,5075198.82200994,"40 m","mean.max.canopy.ht.aop",12.0190832863456
"211",580859.410754969,5075198.82200994,"40 m","mean.max.canopy.ht.aop",7.42420696816371
"212",580915.979297464,5075198.82200994,"40 m","mean.max.canopy.ht.aop",8.12506312189146
"213",580972.547839959,5075198.82200994,"40 m","mean.max.canopy.ht.aop",9.14962445691277
"214",581029.116382454,5075198.82200994,"40 m","mean.max.canopy.ht.aop",17.8705720495278
"215",581085.684924949,5075198.82200994,"40 m","mean.max.canopy.ht.aop",24.6766812945629
"216",581142.253467444,5075198.82200994,"40 m","mean.max.canopy.ht.aop",24.198271526847
"217",581198.822009939,5075198.82200994,"40 m","mean.max.canopy.ht.aop",21.5186607405893
"218",581255.390552434,5075198.82200994,"40 m","mean.max.canopy.ht.aop",24.9541570062208
"219",581311.959094929,5075198.82200994,"40 m","mean.max.canopy.ht.aop",23.3766468814696
"220",581368.527637424,5075198.82200994,"40 m","mean.max.canopy.ht.aop",26.8274172096542
"221",581425.096179919,5075198.82200994,"40 m","mean.max.canopy.ht.aop",24.4809967724674
"222",580519.9995,5075255.39055243,"40 m","mean.max.canopy.ht.aop",19.6834007670383
"223",580576.568042495,5075255.39055243,"40 m","mean.max.canopy.ht.aop",8.4163767520019
"224",580633.13658499,5075255.39055243,"40 m","mean.max.canopy.ht.aop",12.9639737340844
"225",580689.705127485,5075255.39055243,"40 m","mean.max.canopy.ht.aop",9.786614233596
"226",580746.27366998,5075255.39055243,"40 m","mean.max.canopy.ht.aop",14.1725906217632
"227",580802.842212475,5075255.39055243,"40 m","mean.max.canopy.ht.aop",29.3501216044808
"228",580859.410754969,5075255.39055243,"40 m","mean.max.canopy.ht.aop",23.5423845426298
"229",580915.979297464,5075255.39055243,"40 m","mean.max.canopy.ht.aop",30.0037289387906
"230",580972.547839959,5075255.39055243,"40 m","mean.max.canopy.ht.aop",27.6886652853695
"231",581029.116382454,5075255.39055243,"40 m","mean.max.canopy.ht.aop",26.4286937301831
"232",581085.684924949,5075255.39055243,"40 m","mean.max.canopy.ht.aop",26.4287899500089
"233",581142.253467444,5075255.39055243,"40 m","mean.max.canopy.ht.aop",22.8816382211831
"234",581198.822009939,5075255.39055243,"40 m","mean.max.canopy.ht.aop",19.5615965751099
"235",581255.390552434,5075255.39055243,"40 m","mean.max.canopy.ht.aop",13.4142388110215
"236",581311.959094929,5075255.39055243,"40 m","mean.max.canopy.ht.aop",15.3952491764457
"237",581368.527637424,5075255.39055243,"40 m","mean.max.canopy.ht.aop",19.678191429986
"238",581425.096179919,5075255.39055243,"40 m","mean.max.canopy.ht.aop",21.2812020421586
"239",580519.9995,5075311.95909493,"40 m","mean.max.canopy.ht.aop",21.989991062595
"240",580576.568042495,5075311.95909493,"40 m","mean.max.canopy.ht.aop",6.77402332407568
"241",580633.13658499,5075311.95909493,"40 m","mean.max.canopy.ht.aop",9.9661829351957
"242",580689.705127485,5075311.95909493,"40 m","mean.max.canopy.ht.aop",11.2456504735715
"243",580746.27366998,5075311.95909493,"40 m","mean.max.canopy.ht.aop",10.5019165367846
"244",580802.842212475,5075311.95909493,"40 m","mean.max.canopy.ht.aop",6.38626908941993
"245",580859.410754969,5075311.95909493,"40 m","mean.max.canopy.ht.aop",11.2052803323607
"246",580915.979297464,5075311.95909493,"40 m","mean.max.canopy.ht.aop",14.9386897066376
"247",580972.547839959,5075311.95909493,"40 m","mean.max.canopy.ht.aop",24.742990722717
"248",581029.116382454,5075311.95909493,"40 m","mean.max.canopy.ht.aop",23.3744599337013
"249",581085.684924949,5075311.95909493,"40 m","mean.max.canopy.ht.aop",24.6318752193505
"250",581142.253467444,5075311.95909493,"40 m","mean.max.canopy.ht.aop",21.4288365392959
"251",581198.822009939,5075311.95909493,"40 m","mean.max.canopy.ht.aop",23.2575131471612
"252",581255.390552434,5075311.95909493,"40 m","mean.max.canopy.ht.aop",21.3511290900103
"253",581311.959094929,5075311.95909493,"40 m","mean.max.canopy.ht.aop",22.7770484993183
"254",581368.527637424,5075311.95909493,"40 m","mean.max.canopy.ht.aop",21.6751006152034
"255",581425.096179919,5075311.95909493,"40 m","mean.max.canopy.ht.aop",24.3882987382889
"256",580519.9995,5075368.52763742,"40 m","mean.max.canopy.ht.aop",23.4319815527896
"257",580576.568042495,5075368.52763742,"40 m","mean.max.canopy.ht.aop",9.33567145371963
"258",580633.13658499,5075368.52763742,"40 m","mean.max.canopy.ht.aop",9.18601653877118
"259",580689.705127485,5075368.52763742,"40 m","mean.max.canopy.ht.aop",10.2612119324757
"260",580746.27366998,5075368.52763742,"40 m","mean.max.canopy.ht.aop",9.05573595248106
"261",580802.842212475,5075368.52763742,"40 m","mean.max.canopy.ht.aop",11.5793829995202
"262",580859.410754969,5075368.52763742,"40 m","mean.max.canopy.ht.aop",18.3527531869482
"263",580915.979297464,5075368.52763742,"40 m","mean.max.canopy.ht.aop",22.566168560209
"264",580972.547839959,5075368.52763742,"40 m","mean.max.canopy.ht.aop",20.9032865020981
"265",581029.116382454,5075368.52763742,"40 m","mean.max.canopy.ht.aop",24.3012289715029
"266",581085.684924949,5075368.52763742,"40 m","mean.max.canopy.ht.aop",22.2185824235067
"267",581142.253467444,5075368.52763742,"40 m","mean.max.canopy.ht.aop",25.6337677429495
"268",581198.822009939,5075368.52763742,"40 m","mean.max.canopy.ht.aop",24.3118371532688
"269",581255.390552434,5075368.52763742,"40 m","mean.max.canopy.ht.aop",22.1895094741119
"270",581311.959094929,5075368.52763742,"40 m","mean.max.canopy.ht.aop",24.5588480768387
"271",581368.527637424,5075368.52763742,"40 m","mean.max.canopy.ht.aop",22.724767783273
"272",581425.096179919,5075368.52763742,"40 m","mean.max.canopy.ht.aop",24.9411647763502
"273",580519.9995,5075425.09617992,"40 m","mean.max.canopy.ht.aop",25.2007640475663
"274",580576.568042495,5075425.09617992,"40 m","mean.max.canopy.ht.aop",7.71311254167616
"275",580633.13658499,5075425.09617992,"40 m","mean.max.canopy.ht.aop",9.97544061781036
"276",580689.705127485,5075425.09617992,"40 m","mean.max.canopy.ht.aop",11.1087724926663
"277",580746.27366998,5075425.09617992,"40 m","mean.max.canopy.ht.aop",17.6603512757626
"278",580802.842212475,5075425.09617992,"40 m","mean.max.canopy.ht.aop",17.4076100681666
"279",580859.410754969,5075425.09617992,"40 m","mean.max.canopy.ht.aop",24.5277167302391
"280",580915.979297464,5075425.09617992,"40 m","mean.max.canopy.ht.aop",20.3666413950716
"281",580972.547839959,5075425.09617992,"40 m","mean.max.canopy.ht.aop",21.8917303375766
"282",581029.116382454,5075425.09617992,"40 m","mean.max.canopy.ht.aop",23.5350765497847
"283",581085.684924949,5075425.09617992,"40 m","mean.max.canopy.ht.aop",17.7583492543187
"284",581142.253467444,5075425.09617992,"40 m","mean.max.canopy.ht.aop",26.2771689357305
"285",581198.822009939,5075425.09617992,"40 m","mean.max.canopy.ht.aop",25.7456920653649
"286",581255.390552434,5075425.09617992,"40 m","mean.max.canopy.ht.aop",23.8286669269964
"287",581311.959094929,5075425.09617992,"40 m","mean.max.canopy.ht.aop",23.6491596268149
"288",581368.527637424,5075425.09617992,"40 m","mean.max.canopy.ht.aop",22.6498989658721
"289",581425.096179919,5075425.09617992,"40 m","mean.max.canopy.ht.aop",24.1193310501628
"290",580519.9995,5074519.9995,"40 m","max.canopy.ht.aop",52.8818761675289
"291",580576.568042495,5074519.9995,"40 m","max.canopy.ht.aop",99.7967401105265
"292",580633.13658499,5074519.9995,"40 m","max.canopy.ht.aop",47.95096100383
"293",580689.705127485,5074519.9995,"40 m","max.canopy.ht.aop",51.6180297504059
"294",580746.27366998,5074519.9995,"40 m","max.canopy.ht.aop",42.3907470721249
"295",580802.842212475,5074519.9995,"40 m","max.canopy.ht.aop",47.8084415879962
"296",580859.410754969,5074519.9995,"40 m","max.canopy.ht.aop",50.7456320359441
"297",580915.979297464,5074519.9995,"40 m","max.canopy.ht.aop",59.1703802071779
"298",580972.547839959,5074519.9995,"40 m","max.canopy.ht.aop",106.079005035129
"299",581029.116382454,5074519.9995,"40 m","max.canopy.ht.aop",42.5662180139143
"300",581085.684924949,5074519.9995,"40 m","max.canopy.ht.aop",52.9069340984744
"301",581142.253467444,5074519.9995,"40 m","max.canopy.ht.aop",54.1603545415678
"302",581198.822009939,5074519.9995,"40 m","max.canopy.ht.aop",51.9408739161379
"303",581255.390552434,5074519.9995,"40 m","max.canopy.ht.aop",56.3063550282332
"304",581311.959094929,5074519.9995,"40 m","max.canopy.ht.aop",57.1085677631112
"305",581368.527637424,5074519.9995,"40 m","max.canopy.ht.aop",49.7599397621252
"306",581425.096179919,5074519.9995,"40 m","max.canopy.ht.aop",51.9293200403435
