,easting,northing,plot_area,metric,value
124,303766.2737,5122935.979,40 m,mean.max.canopy.ht.aop,46.67731686
125,303822.8422,5122935.979,40 m,mean.max.canopy.ht.aop,43.78392815
126,303879.4108,5122935.979,40 m,mean.max.canopy.ht.aop,88.08987533
127,303935.9793,5122935.979,40 m,mean.max.canopy.ht.aop,95.65821277
128,303992.5478,5122935.979,40 m,mean.max.canopy.ht.aop,76.82007022
129,304049.1164,5122935.979,40 m,mean.max.canopy.ht.aop,76.05021367
130,304105.6849,5122935.979,40 m,mean.max.canopy.ht.aop,82.33028548
131,304162.2535,5122935.979,40 m,mean.max.canopy.ht.aop,59.83646369
132,304218.822,5122935.979,40 m,mean.max.canopy.ht.aop,44.63917845
133,304275.3906,5122935.979,40 m,mean.max.canopy.ht.aop,47.18101461
134,304331.9591,5122935.979,40 m,mean.max.canopy.ht.aop,45.78804602
135,304388.5276,5122935.979,40 m,mean.max.canopy.ht.aop,78.89477139
136,304445.0962,5122935.979,40 m,mean.max.canopy.ht.aop,77.69767017
137,303539.9995,5122992.548,40 m,mean.max.canopy.ht.aop,58.52211321
138,303596.568,5122992.548,40 m,mean.max.canopy.ht.aop,89.08702708
139,303653.1366,5122992.548,40 m,mean.max.canopy.ht.aop,69.92050313
140,303709.7051,5122992.548,40 m,mean.max.canopy.ht.aop,45.33063759
141,303766.2737,5122992.548,40 m,mean.max.canopy.ht.aop,58.28446437
142,303822.8422,5122992.548,40 m,mean.max.canopy.ht.aop,42.60005119
143,303879.4108,5122992.548,40 m,mean.max.canopy.ht.aop,63.15971847
144,303935.9793,5122992.548,40 m,mean.max.canopy.ht.aop,74.7627671
145,303992.5478,5122992.548,40 m,mean.max.canopy.ht.aop,72.96038957
146,304049.1164,5122992.548,40 m,mean.max.canopy.ht.aop,78.1812191
147,304105.6849,5122992.548,40 m,mean.max.canopy.ht.aop,71.29724132
148,304162.2535,5122992.548,40 m,mean.max.canopy.ht.aop,50.28139311
149,304218.822,5122992.548,40 m,mean.max.canopy.ht.aop,66.44773847
150,304275.3906,5122992.548,40 m,mean.max.canopy.ht.aop,59.27943972
151,304331.9591,5122992.548,40 m,mean.max.canopy.ht.aop,75.13408145
152,304388.5276,5122992.548,40 m,mean.max.canopy.ht.aop,73.11237907
153,304445.0962,5122992.548,40 m,mean.max.canopy.ht.aop,71.21868666
154,303539.9995,5123049.116,40 m,mean.max.canopy.ht.aop,81.23821315
155,303596.568,5123049.116,40 m,mean.max.canopy.ht.aop,102.8433568
156,303653.1366,5123049.116,40 m,mean.max.canopy.ht.aop,71.76681105
157,303709.7051,5123049.116,40 m,mean.max.canopy.ht.aop,70.36904186
158,303766.2737,5123049.116,40 m,mean.max.canopy.ht.aop,75.08999742
159,303822.8422,5123049.116,40 m,mean.max.canopy.ht.aop,75.35405781
160,303879.4108,5123049.116,40 m,mean.max.canopy.ht.aop,46.47837865
161,303935.9793,5123049.116,40 m,mean.max.canopy.ht.aop,40.05383892
162,303992.5478,5123049.116,40 m,mean.max.canopy.ht.aop,69.61945804
163,304049.1164,5123049.116,40 m,mean.max.canopy.ht.aop,59.00564656
