"","easting","northing","plot_area","metric","value"
"150",304752.202961105,5123045.09617992,"100 m","deepgap.fraction.aop",0.0200960690128419
"151",304045.096179919,5123186.51753616,"100 m","deepgap.fraction.aop",0.0199980394079012
"152",304186.517536156,5123186.51753616,"100 m","deepgap.fraction.aop",0.0249975492598765
"153",304327.938892393,5123186.51753616,"100 m","deepgap.fraction.aop",0.0218606019017743
"154",304469.360248631,5123186.51753616,"100 m","deepgap.fraction.aop",0.0266640525438682
"155",304610.781604868,5123186.51753616,"100 m","deepgap.fraction.aop",0.0240172532104696
"156",304752.202961105,5123186.51753616,"100 m","deepgap.fraction.aop",0.0215665130869523
"157",304045.096179919,5123327.93889239,"100 m","deepgap.fraction.aop",0.0199000098029605
"158",304186.517536156,5123327.93889239,"100 m","deepgap.fraction.aop",0.0213704538770709
"159",304327.938892393,5123327.93889239,"100 m","deepgap.fraction.aop",0.0199000098029605
"160",304469.360248631,5123327.93889239,"100 m","deepgap.fraction.aop",0.020390157827664
"161",304610.781604868,5123327.93889239,"100 m","deepgap.fraction.aop",0.0202921282227233
"162",304752.202961105,5123327.93889239,"100 m","deepgap.fraction.aop",0.0199000098029605
"163",304045.096179919,5123469.36024863,"100 m","deepgap.fraction.aop",0.0208803058523674
"164",304186.517536156,5123469.36024863,"100 m","deepgap.fraction.aop",0.0233310459758847
"165",304327.938892393,5123469.36024863,"100 m","deepgap.fraction.aop",0.0200960690128419
"166",304469.360248631,5123469.36024863,"100 m","deepgap.fraction.aop",0.0201940986177826
"167",304610.781604868,5123469.36024863,"100 m","deepgap.fraction.aop",0.0204881874326046
"168",304752.202961105,5123469.36024863,"100 m","deepgap.fraction.aop",0.020684246642486
"169",304045.096179919,5123610.78160487,"100 m","deepgap.fraction.aop",0.0197039505930791
"170",304186.517536156,5123610.78160487,"100 m","deepgap.fraction.aop",0.0246054308401137
"171",304327.938892393,5123610.78160487,"100 m","deepgap.fraction.aop",0.0198019801980198
"172",304469.360248631,5123610.78160487,"100 m","deepgap.fraction.aop",0.0200960690128419
"173",304610.781604868,5123610.78160487,"100 m","deepgap.fraction.aop",0.0201940986177826
"174",304752.202961105,5123610.78160487,"100 m","deepgap.fraction.aop",0.0199980394079012
"175",304045.096179919,5123752.2029611,"100 m","deepgap.fraction.aop",0.0199980394079012
"176",304186.517536156,5123752.2029611,"100 m","deepgap.fraction.aop",0.0201940986177826
"177",304327.938892393,5123752.2029611,"100 m","deepgap.fraction.aop",0.0200960690128419
"178",304469.360248631,5123752.2029611,"100 m","deepgap.fraction.aop",0.0204881874326046
"179",304610.781604868,5123752.2029611,"100 m","deepgap.fraction.aop",0.0201940986177826
"180",304752.202961105,5123752.2029611,"100 m","deepgap.fraction.aop",0.021664542691893
"181",304045.096179919,5123045.09617992,"100 m","cover.fraction.aop",0.979609842172336
"182",304186.517536156,5123045.09617992,"100 m","cover.fraction.aop",0.978629546122929
"183",304327.938892393,5123045.09617992,"100 m","cover.fraction.aop",0.979707871777277
"184",304469.360248631,5123045.09617992,"100 m","cover.fraction.aop",0.979511812567395
"185",304610.781604868,5123045.09617992,"100 m","cover.fraction.aop",0.979903930987158
"186",304752.202961105,5123045.09617992,"100 m","cover.fraction.aop",0.979903930987158
"187",304045.096179919,5123186.51753616,"100 m","cover.fraction.aop",0.980001960592099
"188",304186.517536156,5123186.51753616,"100 m","cover.fraction.aop",0.975002450740123
"189",304327.938892393,5123186.51753616,"100 m","cover.fraction.aop",0.978139398098226
"190",304469.360248631,5123186.51753616,"100 m","cover.fraction.aop",0.973335947456132
"191",304610.781604868,5123186.51753616,"100 m","cover.fraction.aop",0.97598274678953
"192",304752.202961105,5123186.51753616,"100 m","cover.fraction.aop",0.978433486913048
"193",304045.096179919,5123327.93889239,"100 m","cover.fraction.aop",0.98009999019704
"194",304186.517536156,5123327.93889239,"100 m","cover.fraction.aop",0.978629546122929
"195",304327.938892393,5123327.93889239,"100 m","cover.fraction.aop",0.98009999019704
"196",304469.360248631,5123327.93889239,"100 m","cover.fraction.aop",0.979609842172336
"197",304610.781604868,5123327.93889239,"100 m","cover.fraction.aop",0.979707871777277
"198",304752.202961105,5123327.93889239,"100 m","cover.fraction.aop",0.98009999019704
"199",304045.096179919,5123469.36024863,"100 m","cover.fraction.aop",0.979119694147633
"200",304186.517536156,5123469.36024863,"100 m","cover.fraction.aop",0.976668954024115
"201",304327.938892393,5123469.36024863,"100 m","cover.fraction.aop",0.979903930987158
"202",304469.360248631,5123469.36024863,"100 m","cover.fraction.aop",0.979805901382217
"203",304610.781604868,5123469.36024863,"100 m","cover.fraction.aop",0.979511812567395
"204",304752.202961105,5123469.36024863,"100 m","cover.fraction.aop",0.979315753357514
"205",304045.096179919,5123610.78160487,"100 m","cover.fraction.aop",0.980296049406921
"206",304186.517536156,5123610.78160487,"100 m","cover.fraction.aop",0.975394569159886
"207",304327.938892393,5123610.78160487,"100 m","cover.fraction.aop",0.98019801980198
"208",304469.360248631,5123610.78160487,"100 m","cover.fraction.aop",0.979903930987158
"209",304610.781604868,5123610.78160487,"100 m","cover.fraction.aop",0.979805901382217
"210",304752.202961105,5123610.78160487,"100 m","cover.fraction.aop",0.980001960592099
"211",304045.096179919,5123752.2029611,"100 m","cover.fraction.aop",0.980001960592099
"212",304186.517536156,5123752.2029611,"100 m","cover.fraction.aop",0.979805901382217
"213",304327.938892393,5123752.2029611,"100 m","cover.fraction.aop",0.979903930987158
"214",304469.360248631,5123752.2029611,"100 m","cover.fraction.aop",0.979511812567395
"215",304610.781604868,5123752.2029611,"100 m","cover.fraction.aop",0.979805901382217
"216",304752.202961105,5123752.2029611,"100 m","cover.fraction.aop",0.978335457308107
"217",304045.096179919,5123045.09617992,"100 m","top.rugosity.aop",76.7988183911247
"218",304186.517536156,5123045.09617992,"100 m","top.rugosity.aop",76.2636701089455
"219",304327.938892393,5123045.09617992,"100 m","top.rugosity.aop",84.4958007105567
"220",304469.360248631,5123045.09617992,"100 m","top.rugosity.aop",106.302377029145
"221",304610.781604868,5123045.09617992,"100 m","top.rugosity.aop",128.447921139664
"222",304752.202961105,5123045.09617992,"100 m","top.rugosity.aop",95.7088832313338
"223",304045.096179919,5123186.51753616,"100 m","top.rugosity.aop",64.3178200542345
"224",304186.517536156,5123186.51753616,"100 m","top.rugosity.aop",76.4844980802249
"225",304327.938892393,5123186.51753616,"100 m","top.rugosity.aop",91.3626914033231
"226",304469.360248631,5123186.51753616,"100 m","top.rugosity.aop",87.2326597333734
"227",304610.781604868,5123186.51753616,"100 m","top.rugosity.aop",114.21653412669
"228",304752.202961105,5123186.51753616,"100 m","top.rugosity.aop",120.223625787483
"229",304045.096179919,5123327.93889239,"100 m","top.rugosity.aop",62.7546641867074
"230",304186.517536156,5123327.93889239,"100 m","top.rugosity.aop",46.3079733080242
"231",304327.938892393,5123327.93889239,"100 m","top.rugosity.aop",152.288199372946
"232",304469.360248631,5123327.93889239,"100 m","top.rugosity.aop",88.8193973697527
"233",304610.781604868,5123327.93889239,"100 m","top.rugosity.aop",115.321037583903
"234",304752.202961105,5123327.93889239,"100 m","top.rugosity.aop",106.653121546645
"235",304045.096179919,5123469.36024863,"100 m","top.rugosity.aop",81.2736360691106
"236",304186.517536156,5123469.36024863,"100 m","top.rugosity.aop",104.255969231331
"237",304327.938892393,5123469.36024863,"100 m","top.rugosity.aop",93.6887256396456
"238",304469.360248631,5123469.36024863,"100 m","top.rugosity.aop",98.6917130228897
"239",304610.781604868,5123469.36024863,"100 m","top.rugosity.aop",101.177408564285
"240",304752.202961105,5123469.36024863,"100 m","top.rugosity.aop",159.992089259575
"241",304045.096179919,5123610.78160487,"100 m","top.rugosity.aop",82.4382665155303
"242",304186.517536156,5123610.78160487,"100 m","top.rugosity.aop",79.2320966601882
"243",304327.938892393,5123610.78160487,"100 m","top.rugosity.aop",65.8456098724879
"244",304469.360248631,5123610.78160487,"100 m","top.rugosity.aop",84.6654638564719
"245",304610.781604868,5123610.78160487,"100 m","top.rugosity.aop",76.3108350888584
"246",304752.202961105,5123610.78160487,"100 m","top.rugosity.aop",147.717543450597
"247",304045.096179919,5123752.2029611,"100 m","top.rugosity.aop",74.9467978166124
"248",304186.517536156,5123752.2029611,"100 m","top.rugosity.aop",70.8614313042481
"249",304327.938892393,5123752.2029611,"100 m","top.rugosity.aop",92.6897091822177
"250",304469.360248631,5123752.2029611,"100 m","top.rugosity.aop",89.5566192300157
"251",304610.781604868,5123752.2029611,"100 m","top.rugosity.aop",82.2954966616927
"252",304752.202961105,5123752.2029611,"100 m","top.rugosity.aop",134.231531379253
"253",304045.096179919,5123045.09617992,"100 m","vert.sd.aop",57.5808460104425
"254",304186.517536156,5123045.09617992,"100 m","vert.sd.aop",60.8302432079848
"255",304327.938892393,5123045.09617992,"100 m","vert.sd.aop",74.9352073031462
"256",304469.360248631,5123045.09617992,"100 m","vert.sd.aop",86.5373824267761
"257",304610.781604868,5123045.09617992,"100 m","vert.sd.aop",120.947455632255
"258",304752.202961105,5123045.09617992,"100 m","vert.sd.aop",72.4133948132961
"259",304045.096179919,5123186.51753616,"100 m","vert.sd.aop",52.7808893475347
"260",304186.517536156,5123186.51753616,"100 m","vert.sd.aop",86.6860909627205
"261",304327.938892393,5123186.51753616,"100 m","vert.sd.aop",106.751858346723
"262",304469.360248631,5123186.51753616,"100 m","vert.sd.aop",77.7960470523014
"263",304610.781604868,5123186.51753616,"100 m","vert.sd.aop",136.823857691568
"264",304752.202961105,5123186.51753616,"100 m","vert.sd.aop",119.731301492341
"265",304045.096179919,5123327.93889239,"100 m","vert.sd.aop",41.1683001574732
"266",304186.517536156,5123327.93889239,"100 m","vert.sd.aop",29.4597097772082
"267",304327.938892393,5123327.93889239,"100 m","vert.sd.aop",186.713486479211
"268",304469.360248631,5123327.93889239,"100 m","vert.sd.aop",68.1341805474889
"269",304610.781604868,5123327.93889239,"100 m","vert.sd.aop",107.800900013448
"270",304752.202961105,5123327.93889239,"100 m","vert.sd.aop",92.4442345215311
"271",304045.096179919,5123469.36024863,"100 m","vert.sd.aop",55.7263421245352
"272",304186.517536156,5123469.36024863,"100 m","vert.sd.aop",75.1601931741349
"273",304327.938892393,5123469.36024863,"100 m","vert.sd.aop",71.7550112625683
"274",304469.360248631,5123469.36024863,"100 m","vert.sd.aop",70.9601882217925
"275",304610.781604868,5123469.36024863,"100 m","vert.sd.aop",68.7321682828033
"276",304752.202961105,5123469.36024863,"100 m","vert.sd.aop",129.414604777016
"277",304045.096179919,5123610.78160487,"100 m","vert.sd.aop",52.2344246421217
"278",304186.517536156,5123610.78160487,"100 m","vert.sd.aop",66.9339340404711
"279",304327.938892393,5123610.78160487,"100 m","vert.sd.aop",49.9251338242777
"280",304469.360248631,5123610.78160487,"100 m","vert.sd.aop",70.6620581452078
"281",304610.781604868,5123610.78160487,"100 m","vert.sd.aop",51.4682279214128
"282",304752.202961105,5123610.78160487,"100 m","vert.sd.aop",128.696621540057
"283",304045.096179919,5123752.2029611,"100 m","vert.sd.aop",45.5356657825033
"284",304186.517536156,5123752.2029611,"100 m","vert.sd.aop",50.6916027143368
"285",304327.938892393,5123752.2029611,"100 m","vert.sd.aop",80.118163488302
"286",304469.360248631,5123752.2029611,"100 m","vert.sd.aop",71.1244671898756
"287",304610.781604868,5123752.2029611,"100 m","vert.sd.aop",54.161833289435
"288",304752.202961105,5123752.2029611,"100 m","vert.sd.aop",117.000639847113
"289",304045.096179919,5123045.09617992,"100 m","sd.sd.aop",1.56233587658503
"290",304186.517536156,5123045.09617992,"100 m","sd.sd.aop",42.7463297125963
"291",304327.938892393,5123045.09617992,"100 m","sd.sd.aop",50.9947146724694
"292",304469.360248631,5123045.09617992,"100 m","sd.sd.aop",79.3359873902509
"293",304610.781604868,5123045.09617992,"100 m","sd.sd.aop",61.7751199583589
"294",304752.202961105,5123045.09617992,"100 m","sd.sd.aop",11.9053062073967
"295",304045.096179919,5123186.51753616,"100 m","sd.sd.aop",10.2734548493632
"296",304186.517536156,5123186.51753616,"100 m","sd.sd.aop",0.837373197195004
"297",304327.938892393,5123186.51753616,"100 m","sd.sd.aop",38.9443208265603
"298",304469.360248631,5123186.51753616,"100 m","sd.sd.aop",70.7873739067244
"299",304610.781604868,5123186.51753616,"100 m","sd.sd.aop",9.2332371999692
"300",304752.202961105,5123186.51753616,"100 m","sd.sd.aop",96.9430874501322
"301",304045.096179919,5123327.93889239,"100 m","sd.sd.aop",27.6924815154326
"302",304186.517536156,5123327.93889239,"100 m","sd.sd.aop",7.00910644562031
"303",304327.938892393,5123327.93889239,"100 m","sd.sd.aop",15.3924797172634
"304",304469.360248631,5123327.93889239,"100 m","sd.sd.aop",46.1259393736947
"305",304610.781604868,5123327.93889239,"100 m","sd.sd.aop",8.74447131096482
"306",304752.202961105,5123327.93889239,"100 m","sd.sd.aop",86.6600021567001
"307",304045.096179919,5123469.36024863,"100 m","sd.sd.aop",13.8452563659337
"308",304186.517536156,5123469.36024863,"100 m","sd.sd.aop",64.487944730427
"309",304327.938892393,5123469.36024863,"100 m","sd.sd.aop",66.5763476545497
"310",304469.360248631,5123469.36024863,"100 m","sd.sd.aop",14.0346982818554
"311",304610.781604868,5123469.36024863,"100 m","sd.sd.aop",4.04139367939062
"312",304752.202961105,5123469.36024863,"100 m","sd.sd.aop",15.2526511148772
"313",304045.096179919,5123610.78160487,"100 m","sd.sd.aop",3.48215739686223
"314",304186.517536156,5123610.78160487,"100 m","sd.sd.aop",1.49832277958453
"315",304327.938892393,5123610.78160487,"100 m","sd.sd.aop",105.116949731206
"316",304469.360248631,5123610.78160487,"100 m","sd.sd.aop",13.4421571423965
"317",304610.781604868,5123610.78160487,"100 m","sd.sd.aop",13.8737228731197
"318",304752.202961105,5123610.78160487,"100 m","sd.sd.aop",22.2463618930167
"319",304045.096179919,5123752.2029611,"100 m","sd.sd.aop",66.9987810294336
"320",304186.517536156,5123752.2029611,"100 m","sd.sd.aop",8.87275234706608
"321",304327.938892393,5123752.2029611,"100 m","sd.sd.aop",16.3695216625328
"322",304469.360248631,5123752.2029611,"100 m","sd.sd.aop",48.1402285415367
"323",304610.781604868,5123752.2029611,"100 m","sd.sd.aop",1.29805905549382
"324",304752.202961105,5123752.2029611,"100 m","sd.sd.aop",78.4934234550235
"325",304045.096179919,5123045.09617992,"100 m","entropy.aop",0.51118949360112
"326",304186.517536156,5123045.09617992,"100 m","entropy.aop",0.524608416447212
"327",304327.938892393,5123045.09617992,"100 m","entropy.aop",0.443090769720859
"328",304469.360248631,5123045.09617992,"100 m","entropy.aop",0.578400962088433
"329",304610.781604868,5123045.09617992,"100 m","entropy.aop",0.545927766186745
"330",304752.202961105,5123045.09617992,"100 m","entropy.aop",0.500960885805513
"331",304045.096179919,5123186.51753616,"100 m","entropy.aop",0.53694713813066
"332",304186.517536156,5123186.51753616,"100 m","entropy.aop",0.494429399482846
"333",304327.938892393,5123186.51753616,"100 m","entropy.aop",0.486222045443516
"334",304469.360248631,5123186.51753616,"100 m","entropy.aop",0.547215574402635
"335",304610.781604868,5123186.51753616,"100 m","entropy.aop",0.550417402213414
"336",304752.202961105,5123186.51753616,"100 m","entropy.aop",0.512796802064396
"337",304045.096179919,5123327.93889239,"100 m","entropy.aop",0.533052908326432
"338",304186.517536156,5123327.93889239,"100 m","entropy.aop",0.509511004269147
"339",304327.938892393,5123327.93889239,"100 m","entropy.aop",0.542015438020161
"340",304469.360248631,5123327.93889239,"100 m","entropy.aop",0.571409151735295
"341",304610.781604868,5123327.93889239,"100 m","entropy.aop",0.526364663250247
"342",304752.202961105,5123327.93889239,"100 m","entropy.aop",0.501550853871542
"343",304045.096179919,5123469.36024863,"100 m","entropy.aop",0.535697090411603
"344",304186.517536156,5123469.36024863,"100 m","entropy.aop",0.500317186984305
"345",304327.938892393,5123469.36024863,"100 m","entropy.aop",0.504166500551645
"346",304469.360248631,5123469.36024863,"100 m","entropy.aop",0.567411144784286
